,text,sentiment
561,"O depoimento de Carlos Wizard estava marcado para 17 de junho, mas o empresário não compareceu. A defesa alegou que ele está nos Estados Unidos acompanhando o tratamento de saúde de um parente. Foi solicitado o depoimento por videoconferência, mas o pedido não foi atendido pela comissão. Os advogados argumentaram ainda que se Wizard deixar o território americano, não conseguirá voltar por causa das restrições migratórias provocadas pela pandemia de covid-19.",Não se aplica
562,"Maior beneficiado nas emendas, o MDR também acabou sendo o maior alvo dos cortes. Foram R$ 8,6 bilhões vetados e mais R$ 827,2 milhões bloqueados. O bloqueio é o único que pode ser revertido no futuro sem necessidade de novo aval do Congresso Nacional.",Negativo
563,"Bancos da Irlanda têm agora cerca de € 100 bilhões de liquidez fornecida pelo BCE. Para as instituições portuguesas, o total até agosto foi de € 46 bilhões,€ 2 bilhões a mais do que em julho. Mas isso reflete também mais uso de depósito no próprio BCE. O português Millenium está revendo sua presença na Polônia, para em contrapartida aumentá-la no Brasil.",Positivo
564,"O presidente também critica o movimento iniciado por manifestantes para derrubar estátuas de nomes ligados ao passado escravocrata do país. Nos centros urbanos, 61% dos eleitores dizem apoiar a remoção das estátuas de confederados dos locais públicos. Nas zonas rurais, o apoio cai para 37%.",Não se aplica
565,"Nem todo o processo de emissão dos passaportes ficará a cargo dos cartórios. Em nota, o juiz da corregedoria Marcio Evangelista afirmou que “a Polícia Federal continuará responsável por emitir o passaporte. O convênio só permitirá o compartilhamento do cadastro de informações dos cidadãos brasileiros com os cartórios, que apenas colherão as digitais e confirmarão para a Polícia Federal a identidade de quem solicitar o documento”.",Não se aplica
566,O fenômeno Fernanda Montenegro,Não se aplica
567,Outra tendência que tem sido acelerada no mercado de dívida imobiliária é a substituição do indexador Índice Geral de Preços-Mercado (IGP-M) nos contratos de aluguel para o Índice Nacional de Preços ao Consumidor Amplo (IPCA).,Neutro
568,"Apesar do entusiasmo do mercado, empresas de energia limpa estão tendo prejuízos bilionários nos EUA",Negativo
569,"A Prumo Logística informou o mercado que sua subsidiária Açu Petróleo S.A desembolsou o montante de US$ 80 milhões junto à agência norte-americana de desenvolvimento Overseas Private Investment Corporation (“OPIC”). Segundo fato relevante enviado pela companhia à CVM (Comissão de Valores Mobiliários), trata-se do primeiro desembolso de uma linha de crédito de até US$ 350 milhões.",Neutro
570,"Kroton vai captar R$5,5 bi com debêntures para pagar pela Somos Educação",Positivo
571,"Mas acabou a obrigatoriedade do imposto sindical, que sustentava essas entidades. Que novo tipo de financiamento e sindicato a reforma pode gerar?",Não se aplica
572,"Depois, a Amazon começou a abrir centros de coleta, onde os compradores podem buscar os produtos adquiridos pela internet.",Positivo
573,"“O novo decreto de prisão é praticamente um ‘copia e cola’ de outra decisão de prisão já revogada por determinação do Tribunal Regional Federal da 1ª Região [TRF1]”, afirmou o advogado, em nota enviada à imprensa.",Não se aplica
574,"“A crise de agora é mais abrangente e mais profunda que a de 2009”, afirmou a presidente da Bracelpa. “Se olharmos para o longo prazo, a perspectiva é positiva, mas precisamos garantir que a indústria se segure no curtíssimo prazo.”",Negativo
575,"Jean-Luc Melenchon, Member of the National Assembly, France",Não se aplica
576,"Em outro trecho, a agremiação política destacou a postura negacionista do presidente Jair Bolsonaro e os ""nítidos equívocos de planejamento quanto à aquisição dos insumos"".",Negativo
577,"O mercado de câmbio completa mais uma semana com limitada oscilação de preço. Entre máximas e mínimas de fechamento a cotação do dólar comercial no mercado à vista oscilou R$ 0,012.",Neutro
578,"Essas críticas ganharam força após o executivo responsável pela área de pesquisa e desenvolvimento da AstraZeneca, Menelas Pangalos, revelar à agência de notícias Reuters que a empresa não tinha a intenção de aplicar metade da dose nos voluntários. Ou seja, segundo ele, a eficácia de 90% teria sido um acaso, após um erro de controle de aplicação das doses.",Negativo
579,O café está ficando tão caro que mesmo no maior produtor no mundo os consumidores não conseguem comprá-lo.,Negativo
580,"O ministro da Saúde da França, Olivier Verán, afirmou nesta terça-feira que o país não deve demorar a superar a marca de 300 mil casos de covid-19 em um único dia. A previsão foi feita após um novo recorde de contágios em 24 horas.",Negativo
581,"Além das três candidaturas citadas, estão superando a barreira Nicolás del Caño, representante da Frente de Esquerda e dos Trabalhadores, com 2,86% dos votos, e Juan Goméz Centuríon, da Frente Nos, com 2,24%. As outras dez coalizões e partidos que apresentaram chapa estariam, por enquanto, de fora das eleições gerais.",Neutro
582,"Os dados divulgados pela Secretaria da Saúde do estado também confirmam a fala de Doria. O número de pessoas internadas em UTI chegou ao mais alto patamar desde o início da pandemia, com 7.173. O valor é 14% maior que o pico, registrado em junho do ano passado. Grande parte dessas internações é de jovens, com quadros mais complicados e que ficam internados por mais tempo. A taxa de ocupação de leitos de UTI é de 74% em todo o estado.",Negativo
583,"O estudo aponta que cerca de 84% das jovens brasileiras com 13 anos já aplicaram um filtro ou usaram um aplicativo para mudar sua imagem em suas fotos. Além disso, 78% delas tentam mudar ou ocultar pelo menos uma parte ou característica de seu corpo que não gostam antes de postar uma foto de si mesmas das redes sociais.",Não se aplica
584,"O edital também prevê a redução do número de ônibus que compõem a frota da cidade: dos atuais 14.457, somente 13.592 veículos continuarão operando. Segundo a prefeitura, ainda assim a cobertura por ônibus da cidade aumentará dos atuais 4.680 para 5.100 quilômetros.",Negativo
585,"""Essa decisão foi tomada com grande pesar e após reflexão cuidadosa à luz do agravamento da situação epidemiológica"", disse o comunicado.",Negativo
586,"Em igual período de 2018, a empresa americana registrou ganho de US$ 1,05 bilhão, ou US$ 1,78 por ação. Com ajustes, o lucro por ação entre outubro e dezembro ficou em US$ 2,63, bem acima do consenso de US$ 2,38 da FactSet.",Positivo
587,"Todos os grandes bancos sofreram com o aumento dos calotes, mas os efeitos para o Santander foram piores. Sua taxa de inadimplência subiu de 4,8% para 5,8% em 12 meses — no BB, no Bradesco e no Itaú, os números ficam entre 2% e 4,5%. “O Santander aumentou o risco da carteira de crédito para elevar o retorno, mas isso não aconteceu”, diz André Riva, analista de bancos da corretora GBM.",Negativo
588,"O tráfego total comparável nas estradas sob concessão da Ecorodovias subiu 4,1% em janeiro deste ano, na comparação com o mesmo período de 2021. A Ecovias dos Imigrantes, que liga a cidade de São Paulo à Baixada Santista pelo sistema Anchieta-Imigrantes, registrou ligeiro recuo de 0,2% no volume total de veículos, incluindo leves e pesados.",Positivo
589,"Ibovespa sobe 1,50% e tenta retomar linha dos 67 mil pontos",Positivo
590,"Sobre o Brasil, ele descreve que o País está reformulando suas ferramentas para sustentar um forte período de recuperação.",Neutro
591,"""Vai ser difícil se fazer ouvir neste ano. Vai ter muita gente falando alto e ao mesmo tempo"". A previsão é de Luiz Fernando Musa, CEO do braço brasileiro da Ogilvy, uma das maiores agências de publicidade globais, na entrevista que deu hoje para a ""Live do Valor"".",Negativo
592,"A análise transacional foi uma abordagem psicoterapêutica desenvolvida por Eric Berne que trouxe à consciência das pessoas a presença dos Estados de Ego, arquétipos que ajudam a olhar para nós mesmos e entendermos com qual postura entramos nas relações.",Não se aplica
593,"O processo de desligamento de servidores da Eletrobras pode alcançar cerca de 10.000 pessoas, reduzindo o quadro total de 24.000 para 14.000, diz Ancelmo Gois, colunista de O Globo, citando declarações do ministro de Minas e Energia, Fernando Coelho, durante evento nesta terça-feira.",Negativo
594,O CEO Akbar Al Baker disse que haverá camas de casal e que irão superar os produtos de primeira classe mais caros dos concorrentes.,Não se aplica
595,"As cotas do Trend ETF FTSE US Reits Fundo de Índice serão negociadas com o código URET11, a partir de R$ 10, e estarão disponíveis a todos os investidores, incluindo pessoas físicas.",Neutro
596,"A promoção feminina no escalão sênior foi a mais alta de todos os tempos na Ásia, tanto em porcentagem quanto em número. O banco elevou 13 mulheres a diretoras da região no ano passado, ou 30% do total, em comparação com seis, ou 21%, em 2017, segundo o porta-voz.",Positivo
597,"Quer sair da poupança, mas não sabe por onde começar? Esta aula gratuita com a sócia da XP mostra como fazer seu dinheiro render mais, sem precisar assumir mais riscos.",Não se aplica
598,"NEOENERGIA (GNAN – MB)– Acoes escriturais, ex-juros.",Não se aplica
599,"A carteira já estava disponível aos alunos do curso “Como Montar uma Carteira de Ações Vencedora” desde 31 de agosto (não conhece o curso? Clique aqui!). Para o público em geral, a carteira ficou disponível para download nesta terça-feira (5) na página do guia Onde Investir 2017 (clique aqui para acessar a página).",Não se aplica
600,"O PPS cita que o Supremo Tribunal Federal (STF) caminha para concluir a condenação dos envolvidos, mas que a AGU não teria entrado com as devidas ações de reparação pecuniária contra aqueles que usaram estatais para abastecer o maior esquema de corrupção que o país já passou.",Negativo
601,"SÃO PAULO - A EDP Energias do Brasil, controladora de companhias de geração, distribuição e transmissão, vai disputar leilão de energia que a Agência Nacional de Energia Elétrica (Aneel) planeja realizar em agosto para entrega do insumo dentro de cinco anos, o chamado leilão A-5.",Neutro
602,"A campanha de reeleição de Trump e o Comitê Nacional Republicano disseram na quarta-feira que arrecadaram 210 milhões de dólares em agosto, ficando muito aquém do recorde de Biden de 364,5 milhões de dólares no mês.",Neutro
603,O alcance das metas de produção em um cenário de dificuldades com fornecedores no Brasil é citado como um dos fatores de risco a que a Petrobras está sujeita e que podem impactar suas projeções de fluxo de caixa.,Negativo
604,"SÃO PAULO - Os mercados acionários da Ásia repercutiram o rebaixamento da nota de crédito da Itália e a movimentação com relação à Grécia. Os investidores também esperam o resultado da reunião do Federal Reserve (Fed, banco central americano), de olho em possíveis novas medidas para estimular a economia.",Negativo
605,"Segundo a organização, a ""falha na resposta à Covid-19 conduz Brasil à catástrofe humanitária"".",Negativo
606,Ele diz que a reforma reduz a insegurança jurídica das empresas e vai exigir que sindicatos passem a mostrar serviço. Veja a entrevista:,Negativo
607,"Entre os cartazes, havia muitos que pediam a saída do governador do Distrito Federal, Agnelo Queiroz, citado nas investigações da Polícia Federal que levaram à prisão o empresário goiano Carlinhos Cachoeira, suspeito de comandar um esquema de jogos ilegais.",Negativo
608,"Obama disse também que irá apresentar no dia 24, em seu discurso conhecido como ""State of the Union"", um esboço das ações necessárias para reconstruir uma economia ""em que o trabalho duro e a responsabilidade sejam recompensados"".",Neutro
609,"A coleção será exposta no edifício Parkview Green, um dos cartões-postais da cidade.
	Parkeview Green: 9 Dongdaqiao Rd, Chaoyang, Pequim, China",Não se aplica
610,Piora do cenário externo mantém contratos de juros futuros em queda,Negativo
611,"O banco ressalta que os reservatórios do Sistema Interligado Nacional (SIN) está em cerca de 26% de sua capacidade nacional, e que deve encerrar a próxima semana, de 21 de setembro, em 23%, segundo o Operador Nacional do Sistema (ONS), frente a 24% em 2001, 29% em 2014 e 23% em 2017.",Negativo
612,"As ações da PetroRio (PRIO3) dispararam 29,94% nesta quinta-feira, 19, e lideraram os ganhos do Ibovespa, após companhia assinar contrato com a BP Energy do Brasil para aquisição de participações de 35,7% no campo de Wahoo e de 60% no campo de Itapu, ambos na região do pré-sal, por 100 milhões de dólares.",Positivo
613,EMPRESA: TAESA – (N2),Não se aplica
614,"Com a obtenção da licença, a mineradora do empresário Eike Batista pretende iniciar as obras de expansão em abril. “Se tudo correr bem”, disse o presidente da empresa, os investimentos em Serra Azul deverão atingir R$ 1 bilhão. “Estamos confiantes no projeto”, afirmou Escalhão.",Positivo
615,"A sessão de ratificação da vitória de Joe Biden na eleição presidencial, que acontecia no momento, foi paralisada; com os trabalhos retomados nesta madrugada, Biden foi então confirmado como o 46º presidente americano. A posse acontece em 20 de janeiro.",Neutro
616,"Do outro lado, a XP vê o negócio como positivo para a Duratex também, a medida que acelera a desalavancagem, sem trazer qualquer risco para a recente Joint Venture anunciada pela companhia para a construção de uma planta de celulose solúvel de 450 mil toneladas no Brasil.",Positivo
617,"“Meu site WordPress no Ar” é o primeiro curso online gratuito disponibilizado na plataforma CollabPlay, que acaba de ser lançada pela HostGator, multinacional de hospedagem de sites e serviços para presença online. O treinamento ensina um passo a passo para desenvolver um site no WordPress, sistema de gerenciamento de conteúdo mais usado no mundo. É voltado para quem quer empreender na internet e oferece certificado de conclusão.",Não se aplica
618,Reportagem em atualização.,Não se aplica
619,Amy Poehler (Leslie Knope em “Parks And Recreation”),Não se aplica
620,"A disputa entre a Vale e o Ministério das Minas e Energia sobre a dívida referente ao pagamento de royalties pode terminar na Justiça. A afirmação foi feita ontem por Sérgio Dâmaso, diretor-geral do Departamento Nacional de Produção Mineral (DNPM) e reforça uma posição no governo sobre a questão. A Vale teria acumulado em uma década uma dívida de cerca de R$ 4 bilhões em royalties não devidamente recolhidos.",Negativo
621,"""Os próximos pregões da semana deve continuar com as atenções voltadas para lá (Europa). Pelos sinais que os líderes do continente mostraram na semana passada, com a ação coordenada dos bancos centrais e as notícias de maior integração fiscal, as notícias devem ser boas"", diz Bistafa.",Positivo
622,"""Neste processo, a leitura da inicial revela que o reclamante desempenhava, à época dos fatos narrados, o cargo de deputado estadual na Assembleia Legislativa do Rio de Janeiro, tendo sido diplomado Senador da República no último dia 18 de dezembro. A situação jurídica não se enquadra na Constituição Federal em termos de competência do Supremo"", disse Marco Aurélio na decisão.",Neutro
623,"A edição de Melhores e Maiores 2018 premiou nesta noite as 20 empresas entre as maiores do país que se destacaram por por esse motivo, além da Empresa do Ano e a destaque do Agronegócio.",Neutro
624,"Na cabine, destaque positivo para os tapetinhos de borracha no fundo dos porta-objetos e para o prático espaço sob o assento do banco do passageiro.",Não se aplica
625,Comprar um imóvel faz parte das metas de 2022? Veja como guardar dinheiro para atingir seus objetivos,Não se aplica
626,Um ministro do governo paquistanês ofereceu neste sábado US$ 100 mil como recompensa pela morte do realizador do filme antimuçulmano produzido nos Estados Unidos que gerou violentos protestos por todo o mundo islâmico.,Negativo
627,"As perdas exatas com o combustível derramado ainda serão investigadas, informa a Xinhua.",Negativo
628,"Integrantes do governo argumentam que as despesas com precatórios deverão sofrer um crescimento real (ou seja, acima da inflação) de 102% de 2018 a 2022, caso os valores apontados pelo Poder Judiciário sejam seguidos para o ano que vem. As despesas sairiam, em um intervalo de 12 anos, do patamar de 11% de todos os gastos discricionários do governo para 90%. Ou seja, sobraria pouca margem de manobra para os gestores alocarem recursos.",Negativo
629,Os parlamentares conseguiram reunir os 78 votos necessários para que a acusação que busca o impeachment do presidente do Chile avance ao Senado.,Negativo
630,"“Os estoques do setor automotivo estão em alta, as fabricantes interromperam a produção e deram férias aos trabalhadores a partir de meados de dezembro, então não é um cenário otimista de médio prazo”, disse Mearim.",Negativo
631,"A secretária executiva da Comissão Nacional de Implementação da Convenção-Quadro para o controle do Tabaco, Tânia Cavalcante, disse estranhar a ação da empresa neste momento, um ano depois que a regra entrou em vigor.",Negativo
632,"O Partido Socialista, no poder desde 2015, venceu as eleições legislativas de Portugal neste domingo (30) e garantiu um resultado considerado surpreendente.",Neutro
633,"Se o presidente Donald Trump fizer o que prometeu na campanha eleitoral e impuser uma tarifa de 45% sobre as importações chinesas, os preços nos Estados Unidos vão subir. Com isso, o poder de compra das famílias americanas vai diminuir, e as notas de crédito dos Estados Unidos cairão. Isso teria impactos negativos na China, porque reduziria a demanda por produtos.",Negativo
634,17h: AgTech e suas oportunidades,Não se aplica
635,"Alcançar o mercado internacional é tarefa complicada para a maioria das pequenas empresas. Que dizer, então, de quem começa no exterior antes mesmo de vender no Brasil? Esse improvável caminho foi trilhado pela fabricante de equipamentos médicos Magnamed, de São Paulo. Entre a criação do negócio e o desenvolvimento dos primeiros produtos, passaram-se três anos.",Neutro
636,EMPRESA: CEMAR – (MB),Não se aplica
637,"Tatiana Albuquerque, sócia e executiva-chefe da Elike Social Commerce, estava tensa na manhã de terça-feira. ""Tenho um minuto para apresentar a minha empresa e ver quem se interessa"", disse. No dia seguinte, a aparência já era bem mais tranquila. ""Nunca pensei que o meu negócio poderia ser atraente para países distantes e com culturas tão diferentes quanto a Índia ou a Turquia. Estou impressionada com os resultados"", afirmou.",Positivo
638,"O governo uruguaio autorizou o retorno de estrangeiros, incluindo brasileiros e outros vizinhos sul-americanos, a partir de 1º de setembro, mas somente para quem demonstre ser proprietário de terras e imóveis no país.",Neutro
639,"Os críticos argumentam que a empresa faz apenas arbitragem imobiliária, alugando um espaço, renovando-o e, então, sublocando-o a outros inquilinos; a empresa quase não possui propriedades, fazendo com que tenha poucos e preciosos ativos tangíveis. Suas projeções de crescimento soam para muitos como inatingíveis, e já houve decepções anteriores.",Negativo
640,"A aprovação da CVM é mais uma mostra do estágio avançado do Brasil em relação à adoção de criptoativos. Além dos ETFs de bitcoin e, agora, de ether, o país também tem um ETF que investe em uma cesta de criptomoedas, o HASH11, e uma série de fundos de investimento focados em ativos digitais. Mostra, também, uma aceitação dos principais órgãos reguladores nacionais pelo mercado de criptoativos.",Positivo
641,Existe também a possibilidade de o Fed NY decidir retirar o status do MF Global de dealer primário.,Negativo
642,- Conta da Light sobe o dobro da inflação.,Negativo
643,"Outra atração da mostra é um modelo da escultura que representa São Pedro sentado em seu trono. A obra original, de Arnolfo di Cambio (1245-1310), está localizada na Basílica de São Pedro e é conhecida pelo fato de ter perdido o relevo do pé.",Não se aplica
644,"Com uma jogada na grande área atingindo a mão de Luan, o juiz deu um pênalti ao Chelsea. A cobrança feita por Havertz, fez com que o Chelsea marcasse o segundo gol do jogo, levando o clube inglês à vitória.",Não se aplica
645,Oportunidade de compra? Estrategista da XP revela 6 ações baratas para comprar hoje. Assista aqui!,Não se aplica
646,"Segundo a presidente da Fiocruz, Nísia Trindade Lima, a meta é produzir mais 1 milhão de doses na segunda semana de fevereiro e a partir daí, estabelecer uma meta de 700 mil doses diárias do imunizante, que é fabricado em parceria com a Universidade de Oxford e a empresa AstraZeneca.",Positivo
647,"Segundo o prefeito, a cidade tem desafios que não podem ser solucionados em um único mandato. Kassab disse ainda que, após entregar o cargo a seu sucessor, deve continuar na vida pública, sem, no entanto, dar mais detalhes.",Neutro
648,"A alta acompanha, em grande parte, a receita líquida da companhia, que cresceu de R$ 277,5 milhões para R$ 374,2 milhões, alta de 35%. A companhia viu seu número impulsionado, segundo o documento publicado na noite desta terça-feira (9), principalmente pelas aquisições realizadas no último ano – como, por exemplo, a da Lincros, anunciada recentemente.  De forma orgânica, a receita de mesmos clientes avançou R$ 3,9 milhões e a de novos clientes, R$ 15,8 milhões.",Positivo
649,"A menos de dois meses da inauguração oficial de sua primeira fábrica, a Eldorado Brasil Celulose iniciou a fase de testes da caldeira de recuperação, parte fundamental de uma linha de produção de celulose. Com investimentos de R$ 6,2 bilhões, a unidade, instalada em Três Lagoas (MS), entra em operação em duas semanas e produzirá 1,5 milhão de toneladas por ano de celulose branqueada de eucalipto.",Positivo
650,"São Paulo - A incorporadora Even fechou o terceiro trimestre de 2017 com um prejuízo líquido de R$ 25,6 milhões, o que representa um aumento do resultado negativo em relação ao mesmo período de 2016 que foi de R$ 12,505 milhões.",Negativo
651,"De olho no Brasil, Nuvem Shop capta investimento de R$ 24 milhões",Positivo
652,"A dupla fechou a apresentação com a versão de sucesso do famoso cover de Elvis Presley, ""Always On My Mind"".",Não se aplica
653,"Karsten (CTKA3, R$ 2,20, +88,03%; CTKA4, R$ 1,17, +154,35%)Apenas entre os dias 21 e 25, Karsten viu suas ações subirem 114,58%. Na noite de 21 de julho, logo após a ação subir 60%, a companhia respondeu à CVM – que pediu esclarecimentos sobre a alta da ação – que estava em negociação com seus controladores para um aumento de capital de até 6 vezes seu valor de mercado e, tendo em vista a disparada repentina de suas ações, achou mais prudente abrir a informação aos investidores.",Positivo
654,EXAME PME - Que oportunidade o senhor identificou em 1987 ao criar o que é hoje a OdontoPrev?,Não se aplica
655,"PARIS – As ações do BNP Paribas, maior banco da França, e do Societe Generale inverteram o sinal ao longo do dia e encerraram em alta na bolsa de Paris após negarem que estejam apresentando dificuldade para obter recursos no mercado.",Positivo
656,Campo de Fiori,Não se aplica
657,VALOR ECONÔMICO,Não se aplica
658,Amir Labaki é diretor-fundador do É Tudo Verdade - Festival Internacional de Documentários.,Não se aplica
659,Tonic Highball,Não se aplica
660,"Esse é um falso dilema – e põe falso nisso. Numa situação emergencial, claro que você precisa fazer isso (distribuir renda), mas ficar perpetuando (a alta de gastos) vai fazer a dívida crescer cada vez mais. Se isso acontecer, o País vai cair no precipício. E eu quero ver qualquer um se eleger num ambiente econômico caótico. Porque é o que vai acontecer se a gente não cuidar disso (dívida pública). É simples assim. Se a gente não fizer isso, o Brasil vai para o buraco.",Negativo
